dataset,model,seed,degree,risk,score,is_member
synthetic_low_sparse,GCN,456,4,0.5206522345542908,0.9911817312240601,0
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.9995495676994324,0
synthetic_low_sparse,GCN,456,1,1.0,0.779114842414856,1
synthetic_low_sparse,GCN,456,5,0.5739130973815918,0.7681158185005188,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.03998768329620361,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9333838224411011,0
synthetic_low_sparse,GCN,456,3,0.1250000298023224,0.9861974120140076,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999997615814209,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.7857072353363037,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9998420476913452,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.8653070330619812,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999996423721313,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9196805953979492,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9936819076538086,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999942779541016,1
synthetic_low_sparse,GCN,456,1,1.0,0.9682253003120422,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.32423335313796997,0
synthetic_low_sparse,GCN,456,3,0.5054348707199097,0.9775981903076172,1
synthetic_low_sparse,GCN,456,6,0.0,0.9999620914459229,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.8621222972869873,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.7390373349189758,0
synthetic_low_sparse,GCN,456,1,1.0,0.5612902641296387,0
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.9963144659996033,1
synthetic_low_sparse,GCN,456,1,1.0,0.865387499332428,1
synthetic_low_sparse,GCN,456,1,1.0,0.024823982268571854,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.43531787395477295,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.8830766081809998,1
synthetic_low_sparse,GCN,456,1,1.0,0.9302453994750977,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9992338418960571,0
synthetic_low_sparse,GCN,456,4,0.6347826719284058,0.08122936636209488,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999967813491821,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9671457409858704,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.7586309313774109,0
synthetic_low_sparse,GCN,456,5,0.48260873556137085,0.9693800806999207,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9649686813354492,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9761733412742615,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9923575520515442,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999992847442627,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999986886978149,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9865238666534424,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.3863907754421234,0
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.999996542930603,1
synthetic_low_sparse,GCN,456,3,0.7336956858634949,0.6496946811676025,1
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.5056905150413513,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.6757872700691223,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9740102887153625,1
synthetic_low_sparse,GCN,456,4,0.4065217673778534,0.8891958594322205,0
synthetic_low_sparse,GCN,456,5,0.16304348409175873,0.8712603449821472,0
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.9998457431793213,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.4005100727081299,1
synthetic_low_sparse,GCN,456,1,1.0,0.7803391218185425,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999997615814209,1
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9957553148269653,0
synthetic_low_sparse,GCN,456,4,0.4065217673778534,0.9985698461532593,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.8701079487800598,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9694846868515015,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9998252987861633,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.6771707534790039,0
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.9999655485153198,1
synthetic_low_sparse,GCN,456,3,0.7336956858634949,0.7291763424873352,0
synthetic_low_sparse,GCN,456,4,0.4065217673778534,0.9994286894798279,0
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.9067656993865967,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.08402405679225922,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.8927019834518433,1
synthetic_low_sparse,GCN,456,4,0.5206522345542908,0.9990642666816711,0
synthetic_low_sparse,GCN,456,3,0.1250000298023224,0.999976396560669,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9470650553703308,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9967573285102844,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9145076870918274,1
synthetic_low_sparse,GCN,456,4,0.6347826719284058,0.2688189744949341,0
synthetic_low_sparse,GCN,456,4,0.6347826719284058,0.8087455630302429,0
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.9019616842269897,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.24515242874622345,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999998807907104,0
synthetic_low_sparse,GCN,456,4,0.5206522345542908,0.7827520966529846,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.6206551790237427,1
synthetic_low_sparse,GCN,456,3,0.5054348707199097,0.9910303354263306,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9907612204551697,0
synthetic_low_sparse,GCN,456,1,1.0,0.9576797485351562,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.6644578576087952,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.1824774593114853,0
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.9998611211776733,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.999996542930603,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999988079071045,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.0727584958076477,0
synthetic_low_sparse,GCN,456,4,0.5206522345542908,0.4876294732093811,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999997615814209,0
synthetic_low_sparse,GCN,456,1,1.0,0.4992130696773529,1
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.9990478157997131,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.999993085861206,0
synthetic_low_sparse,GCN,456,1,1.0,0.4602747857570648,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.8660111427307129,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.8677231073379517,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.7732021808624268,0
synthetic_low_sparse,GCN,456,2,0.9239131808280945,0.38839852809906006,1
synthetic_low_sparse,GCN,456,1,1.0,0.3687889873981476,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9854477047920227,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9751556515693665,1
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9070829749107361,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9662675261497498,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.18051767349243164,0
synthetic_low_sparse,GCN,456,3,0.7336956858634949,0.9520134925842285,1
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.880083441734314,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.04604574665427208,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9973884224891663,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.45134779810905457,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9991030693054199,1
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.9999630451202393,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.8413071632385254,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9423415660858154,1
synthetic_low_sparse,GCN,456,2,0.9239131808280945,0.7533921003341675,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.998370349407196,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9999957084655762,0
synthetic_low_sparse,GCN,456,2,0.9239131808280945,0.6022537350654602,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.8211891651153564,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9999790191650391,0
synthetic_low_sparse,GCN,456,4,0.6347826719284058,0.7680712342262268,1
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.9219514727592468,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.769829273223877,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999998807907104,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999990463256836,1
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.9999909400939941,1
synthetic_low_sparse,GCN,456,4,0.4065217673778534,0.701123058795929,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999984502792358,0
synthetic_low_sparse,GCN,456,3,0.7336956858634949,0.960767924785614,1
synthetic_low_sparse,GCN,456,4,0.4065217673778534,0.9577201008796692,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999996423721313,1
synthetic_low_sparse,GCN,456,3,0.1250000298023224,0.9861660003662109,0
synthetic_low_sparse,GCN,456,4,0.6347826719284058,0.9112834930419922,0
synthetic_low_sparse,GCN,456,3,0.5815216898918152,0.9991004467010498,0
synthetic_low_sparse,GCN,456,4,0.7489131093025208,0.4119630455970764,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,1.0,1
synthetic_low_sparse,GCN,456,3,0.1250000298023224,0.15252746641635895,0
synthetic_low_sparse,GCN,456,1,1.0,0.6747382879257202,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.6872795224189758,1
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.5317214727401733,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9949244260787964,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.8017826676368713,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9810040593147278,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9999440908432007,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.8210692405700684,0
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.991675615310669,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9587942361831665,0
synthetic_low_sparse,GCN,456,3,0.1250000298023224,0.9831505417823792,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9999626874923706,1
synthetic_low_sparse,GCN,456,3,0.5054348707199097,0.9992720484733582,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.1992482841014862,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.7184365391731262,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.6263501048088074,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.3952217698097229,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.3884783685207367,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.6395474076271057,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9996129870414734,1
synthetic_low_sparse,GCN,456,3,0.5054348707199097,0.9999141693115234,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.8417875170707703,1
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9973701238632202,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.49661868810653687,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,1.0,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9979515671730042,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9937297105789185,1
synthetic_low_sparse,GCN,456,6,0.6086956858634949,0.8741852045059204,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.32974469661712646,0
synthetic_low_sparse,GCN,456,4,0.5967391729354858,0.9936322569847107,1
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.9979788661003113,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999995231628418,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9994032382965088,0
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.9994189739227295,0
synthetic_low_sparse,GCN,456,4,0.06413042545318604,0.9734542965888977,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9751588702201843,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.38148951530456543,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9939908385276794,1
synthetic_low_sparse,GCN,456,5,0.3456522226333618,0.9226070642471313,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9338515400886536,1
synthetic_low_sparse,GCN,456,4,0.4065217673778534,0.9925615191459656,1
synthetic_low_sparse,GCN,456,3,0.7336956858634949,0.1857542097568512,0
synthetic_low_sparse,GCN,456,3,0.5054348707199097,0.9996333122253418,0
synthetic_low_sparse,GCN,456,6,0.5326088070869446,0.8607454895973206,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9759471416473389,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9132043123245239,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9581872224807739,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.5371166467666626,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.6957014203071594,1
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.8727113604545593,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.28693529963493347,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9887531995773315,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9997854828834534,1
synthetic_low_sparse,GCN,456,1,1.0,0.7720770835876465,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.8861803412437439,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.17803408205509186,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.8630630970001221,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9792609810829163,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.287466824054718,0
synthetic_low_sparse,GCN,456,4,0.6347826719284058,0.38908207416534424,0
synthetic_low_sparse,GCN,456,4,0.6347826719284058,0.9113287329673767,1
synthetic_low_sparse,GCN,456,3,0.5054348707199097,0.9907404184341431,1
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.999975323677063,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9994297623634338,1
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9913681149482727,0
synthetic_low_sparse,GCN,456,2,0.9239131808280945,0.7385715842247009,1
synthetic_low_sparse,GCN,456,1,1.0,0.7566864490509033,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9982991814613342,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9497175216674805,1
synthetic_low_sparse,GCN,456,5,0.3456522226333618,0.9124108552932739,0
synthetic_low_sparse,GCN,456,1,1.0,0.9498830437660217,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.8430686593055725,1
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.9999990463256836,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999997615814209,1
synthetic_low_sparse,GCN,456,3,0.5054348707199097,0.9855356216430664,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.6345807313919067,0
synthetic_low_sparse,GCN,456,1,1.0,0.8909156918525696,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999997615814209,1
synthetic_low_sparse,GCN,456,5,0.48260873556137085,0.9989157915115356,1
synthetic_low_sparse,GCN,456,1,1.0,0.748504102230072,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999998807907104,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9633187651634216,0
synthetic_low_sparse,GCN,456,5,0.16304348409175873,0.5019355416297913,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.6228426098823547,0
synthetic_low_sparse,GCN,456,4,0.4065217673778534,0.9828222393989563,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9797487854957581,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.23885107040405273,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.3677572011947632,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,1.0,1
synthetic_low_sparse,GCN,456,3,0.7336956858634949,0.1427539438009262,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9115025401115417,0
synthetic_low_sparse,GCN,456,3,0.1250000298023224,0.9677271246910095,0
synthetic_low_sparse,GCN,456,2,0.9239131808280945,0.3290109932422638,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999997615814209,0
synthetic_low_sparse,GCN,456,1,1.0,0.5004323720932007,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.8306459784507751,1
synthetic_low_sparse,GCN,456,3,0.7336956858634949,0.8053646087646484,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.7967247366905212,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999998807907104,0
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999990463256836,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.895969569683075,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.974479615688324,1
synthetic_low_sparse,GCN,456,4,0.17826086282730103,0.9999998807907104,0
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9999985694885254,1
synthetic_low_sparse,GCN,456,1,1.0,0.8974483013153076,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.9496336579322815,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999998807907104,0
synthetic_low_sparse,GCN,456,3,0.20108698308467865,0.9707643985748291,0
synthetic_low_sparse,GCN,456,1,0.5434783101081848,0.9997815489768982,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999998807907104,1
synthetic_low_sparse,GCN,456,5,0.48260873556137085,0.006179594434797764,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9999990463256836,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9999635219573975,0
synthetic_low_sparse,GCN,456,1,1.0,0.8442413806915283,1
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9326975345611572,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.9713516235351562,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.5978246331214905,0
synthetic_low_sparse,GCN,456,4,0.7489131093025208,0.0014643636532127857,0
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.8260511159896851,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999990463256836,1
synthetic_low_sparse,GCN,456,1,1.0,0.7772689461708069,1
synthetic_low_sparse,GCN,456,4,0.06413042545318604,0.9990874528884888,1
synthetic_low_sparse,GCN,456,4,0.17826086282730103,0.49857351183891296,1
synthetic_low_sparse,GCN,456,4,0.5206522345542908,0.9991798996925354,1
synthetic_low_sparse,GCN,456,4,0.17826086282730103,0.9924957752227783,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.99958735704422,1
synthetic_low_sparse,GCN,456,0,0.5434783101081848,0.9999998807907104,0
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.7642227411270142,1
synthetic_low_sparse,GCN,456,3,0.5054348707199097,0.9959724545478821,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.898624062538147,1
synthetic_low_sparse,GCN,456,2,0.695652186870575,0.5245338678359985,1
synthetic_low_sparse,GCN,456,2,0.23913048207759857,0.9901402592658997,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9974580407142639,1
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.9870714545249939,1
synthetic_low_sparse,GCN,456,1,0.31521743535995483,0.8926035761833191,0
synthetic_low_sparse,GCN,456,3,0.2771739363670349,0.9993259906768799,0
synthetic_low_sparse,GCN,456,3,0.5815218091011047,0.13441221415996552,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,6,0.2566782534122467,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.918699324131012,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,1
synthetic_low_sparse,GraphSAGE,42,7,0.46864113211631775,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.43089431524276733,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,3,0.146341472864151,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.918699324131012,1.0,1
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,1
synthetic_low_sparse,GraphSAGE,42,3,0.715447187423706,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.918699324131012,1.0,1
synthetic_low_sparse,GraphSAGE,42,3,0.715447187423706,1.0,1
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,0
synthetic_low_sparse,GraphSAGE,42,3,0.4715447425842285,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,1
synthetic_low_sparse,GraphSAGE,42,3,0.146341472864151,0.9999998807907104,0
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,0
synthetic_low_sparse,GraphSAGE,42,3,0.5528455972671509,1.0,0
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,5,0.44715452194213867,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.5121951699256897,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.5121951699256897,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,1
synthetic_low_sparse,GraphSAGE,42,3,0.5528455972671509,1.0,0
synthetic_low_sparse,GraphSAGE,42,3,0.5528455972671509,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,1
synthetic_low_sparse,GraphSAGE,42,3,0.146341472864151,1.0,1
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.43089431524276733,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,5,0.10569107532501221,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,1
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,0.9999998807907104,0
synthetic_low_sparse,GraphSAGE,42,4,0.48780491948127747,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,1
synthetic_low_sparse,GraphSAGE,42,3,0.5528454780578613,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,0
synthetic_low_sparse,GraphSAGE,42,3,0.878048837184906,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,4,0.48780491948127747,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,1
synthetic_low_sparse,GraphSAGE,42,3,0.5528455972671509,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,0
synthetic_low_sparse,GraphSAGE,42,3,0.0650406926870346,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,0
synthetic_low_sparse,GraphSAGE,42,3,0.715447187423706,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,1,0.5121951699256897,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.918699324131012,1.0,1
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,1.0,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,0
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,1
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.6747967600822449,1.0,1
synthetic_low_sparse,GraphSAGE,42,2,0.18699190020561218,1.0,0
synthetic_low_sparse,GraphSAGE,42,4,0.6097561120986938,1.0,0
synthetic_low_sparse,GraphSAGE,42,1,0.26829269528388977,1.0,0
synthetic_low_sparse,GraphSAGE,42,0,0.5121951699256897,1.0,1
synthetic_low_sparse,GraphSAGE,42,3,0.146341472864151,1.0,1
